"Sutra krama","Akaaraadi krama","Kaumudi krama","Sutra","PadacCheda",
"32152","2054","3132","न यः","न यः",
"32153","3776","3133","सूददीपदीक्षश्च","सूददीपदीक्षः च",
"32154","2975","3134","लषपतपदस्थाभूवृषहनकमगमशॄभ्य उकञ्","लषपतपदस्थाभूवृषहनकमगमशॄभ्य उकञ्",
"32155","1492","3135","जल्पभिक्षकुट्टलुण्टवृङः षाकन्","जल्पभिक्षकुट्टलुण्ठवृङः षाकन्",
"32156","2455","3136","प्रजोरिनिः","प्रजोः इनिः",
"32157","1516","3137","जिदृक्षिविश्रीण्वमाव्यथाभ्यमपरिभूप्रसूभ्यश्च","जिदृक्षिविश्रीण्वमाव्यथाभ्यमपरिभूप्रसूभ्यः च",
"32158","3846","3138","स्पृहिगृहिपतिदयिनिद्रातन्द्राश्रद्धाभ्य आलुच्","स्पृहिगृहिपतिदयिनिद्रातन्द्राश्रद्धाभ्यः आलुच्",
"32159","1846","3139","दाधेट्सिशदसदो रुः","दाधेट्-सिशदसदः रुः",
"32160","3780","3140","सृघस्यदः क्मरच्","सृघस्यदः क्मरच्",
"32161","2645","3141","भञ्जभासमिदो घुरच्","भञ्जभासमिदः घुरच्",
"32162","3163","3142","विदिभिदिच्छिदेः कुरच्","विदिभिदिच्छिदेः कुरच्",
"32163","627","3143","इण्नश्जिसर्त्तिभ्यः क्वरप्‌","इण्नश्जिसर्त्तिभ्यः क्वरप्",
"32164","1267","3144","गत्वरश्च","गत्वरः च",
"32165","1498","3145","जागुरूकः","जागुः ऊकः",
"32166","2812","3146","यजजपदशां यङः","यजजपदशाम् यङः",
"32167","2122","3147","नमिकम्पिस्म्यजसकमहिंसदीपो रः","नमिकम्पिस्म्यजसकमहिंसदीपः रः",
"32168","3590","3148","सनाशंसभिक्ष उः","सनाशंसभिक्षः उः",
"32169","3173","3149","विन्दुरिच्छुः","विन्दुः इच्छुः",
"32170","1197","3150","क्याच्छन्दसि","क्यात् छन्दसि",
"32171","527","3151","आदृगमहनजनः किकिनौ लिट् च","आदृगमहनजनः किकिनौ लिट् च",
"32172","3868","3152","स्वपितृषोर्नजिङ्","स्वपितृषोः नजिङ्",
"32173","3423","3153","शॄवन्द्योरारुः","शॄवन्द्योः आरुः",
"32174","2672","3154","भियः क्रुक्लुकनौ","भियः क्रुक्लुकनौ",
"32175","3840","3155","स्थेशभासपिसकसो वरच्","स्थेशभासपिसकसः वरच्",
"32176","2843","3156","यश्च यङः","यः च यङः",
"32177","2705","3157","भ्राजभासधुर्विद्युतोर्जिपॄजुग्रावस्तुवः क्विप्‌","भ्राजभासधुर्विद्युतोर्जिपॄजुग्रावस्तुवः क्विप्",
"32178","262","3158","अन्येभ्योऽपि दृश्यते","अन्येभ्यः अपि दृश्यते",
"32179","2684","3159","भुवः संज्ञाऽन्तरयोः","भुवः संज्ञाऽन्तरयोः",
"32180","3179","3160","विप्रसम्भ्यो ड्वसंज्ञायाम्","विप्रसम्भ्यः डु असंज्ञायाम्",
"32181","1986","3161","धः कर्मणि ष्ट्रन्","धः कर्मणि ष्ट्रन्",
